pipeline,batch_size,cache,serialization,repetition,model_ms,explainer_ms,fuzzyxai_ms,serialization_ms,total_ms,peak_ram_mb,peak_vram_mb,throughput_objects_per_second,overhead_ratio
image_gradcam,1,warm,True,11,0.064993,0.228694,0.179039,0.00504,0.477766,852.98046875,0.0,2093.0748525428767,0.6267863405598476
image_gradcam,1,warm,True,12,0.066185,0.231098,0.174641,0.00529,0.477214,852.98046875,0.0,2095.4959410243623,0.6052515616432826
image_gradcam,1,warm,True,13,0.065113,0.228253,0.194208,0.00524,0.492814,852.98046875,0.0,2029.1631325408778,0.6798606518819494
image_gradcam,1,warm,True,14,0.069381,2.481003,0.191493,0.00553,2.747407,852.98046875,0.0,363.9795632754812,0.07725228828286251
image_gradcam,1,warm,True,15,0.082477,0.244684,0.176234,0.00535,0.508745,852.98046875,0.0,1965.6212837472603,0.5550294808977841
image_gradcam,1,warm,True,16,0.066727,0.231428,0.174171,0.005079,0.477405,852.98046875,0.0,2094.6575758527874,0.6011973637872918
image_gradcam,1,warm,True,17,0.21611,0.233041,0.174922,0.00519,0.629263,852.98046875,0.0,1589.1606530178956,0.40100545250928976
image_gradcam,1,warm,True,18,0.065114,0.217542,0.140146,0.004228,0.42703,852.98046875,0.0,2341.7558485352315,0.5107763500509453
image_gradcam,1,warm,True,19,0.063099,0.204959,0.138282,0.004068,0.410408,853.10546875,0.0,2436.599676419563,0.5310417894634742
image_gradcam,1,warm,True,20,0.061857,0.201592,0.129776,0.003888,0.397113,853.10546875,0.0,2518.1749275395164,0.5073619562040471
image_gradcam,1,warm,True,21,0.059693,0.209407,0.128043,0.003817,0.40096,853.10546875,0.0,2494.0143655227453,0.4900037160906725
image_gradcam,1,warm,True,22,0.103166,0.200209,0.130267,0.004068,0.43771,853.10546875,0.0,2284.6176692330537,0.4428018129377832
image_gradcam,1,warm,True,23,0.060685,0.280152,0.131248,0.004068,0.476153,853.10546875,0.0,2100.165283007773,0.3970108879024284
image_gradcam,1,warm,True,24,0.064122,0.20591,0.129846,0.003838,0.403716,853.10546875,0.0,2476.9887742868746,0.49506725128873613
image_gradcam,1,warm,True,25,0.060214,0.202955,0.135717,0.003858,0.402744,853.10546875,0.0,2482.966847426653,0.530362618697491
image_gradcam,1,warm,True,26,0.062549,0.204918,0.129997,0.004147,0.401611,853.10546875,0.0,2489.9716392230293,0.5015347687752134
image_gradcam,1,warm,True,27,0.059563,0.200269,0.130257,0.003958,0.394047,853.10546875,0.0,2537.768337279563,0.5165453061978509
image_gradcam,1,warm,True,28,0.065363,0.204178,0.130236,0.004218,0.403995,853.10546875,0.0,2475.278159383161,0.49882578160650876
image_gradcam,1,warm,True,29,0.059984,0.20016,0.128744,0.003787,0.392675,853.10546875,0.0,2546.6352581651495,0.5094524571006828
image_gradcam,1,cold,False,0,5.665879,0.371544,0.220558,0.000241,6.258222,853.10546875,0.0,159.7897933310771,0.03657172936201422
image_gradcam,1,cold,False,1,9.678174,1.875435,0.22704,0.000221,11.78087,853.10546875,0.0,84.88337448762273,0.01967013077904921
image_gradcam,1,cold,False,2,8.183021,0.420467,0.204438,0.00021,8.808136,853.10546875,0.0,113.53139869774945,0.023786631654510355
image_gradcam,1,cold,False,3,9.068129,0.681912,0.238723,0.00021,9.988973999999999,853.10546875,0.0,100.11038170687,0.024505845667725904
image_gradcam,1,cold,False,4,5.938115000000001,0.391803,0.184329,0.000321,6.514568000000001,853.10546875,0.0,153.5021201712838,0.029170994000238225
image_gradcam,1,cold,False,5,7.207052,0.398144,0.212443,0.00024,7.817879,853.10546875,0.0,127.91193110049414,0.027965485702143637
image_gradcam,1,cold,False,6,16.689905,4.66917,0.301662,0.00024,21.660977,853.10546875,0.0,46.16596933739416,0.01413460086637647
image_gradcam,1,cold,False,7,6.808817,0.374921,0.181634,0.000301,7.365673,853.10546875,0.0,135.7649192409166,0.0253259514754018
image_gradcam,1,cold,False,8,5.640662,0.361154,0.176695,0.0002,6.178711,853.10546875,0.0,161.8460549457646,0.029473579329989456
image_gradcam,1,cold,False,9,15.159013,0.633191,0.240365,0.000321,16.032890000000002,853.10546875,0.0,62.37178699535767,0.015240811225589537
image_gradcam,1,cold,False,10,7.299195,0.434825,0.21653,0.000271,7.950821,853.10546875,0.0,125.77317487087183,0.028032123009767235
image_gradcam,1,cold,False,11,9.350764,0.380622,0.214967,0.00022,9.946572999999999,853.10546875,0.0,100.53713977668491,0.022112677474719428
image_gradcam,1,cold,False,12,12.293783000000001,0.454772,0.243972,0.00023,12.992757000000001,853.10546875,0.0,76.96595880304696,0.019155268969698918
image_gradcam,1,cold,False,13,6.3884490000000005,0.355654,0.207563,0.000201,6.951867,853.10546875,0.0,143.8462502231415,0.03080676555503378
image_gradcam,1,cold,False,14,5.843316,0.36397,0.208355,0.0002,6.4158409999999995,853.23046875,0.0,155.8642117222045,0.033598419663601775
image_gradcam,1,cold,False,15,5.753976,0.342329,0.21097,0.00025,6.307525,853.23046875,0.0,158.54079056365214,0.034647216633682205
image_gradcam,1,cold,False,16,5.626135,0.334213,0.202845,0.00024,6.1634329999999995,853.23046875,0.0,162.24724110735042,0.03407267495119413
image_gradcam,1,cold,False,17,5.669065,0.399678,0.207112,0.000211,6.276066,853.23046875,0.0,159.3354818129701,0.034162428694047516
image_gradcam,1,cold,False,18,8.837321000000001,0.472065,0.219506,0.000211,9.529103000000001,853.23046875,0.0,104.94167184466365,0.02360166395506642
image_gradcam,1,cold,False,19,10.572309,0.520898,0.222351,0.000241,11.315799,853.23046875,0.0,88.37201862634711,0.02006561312702449
image_gradcam,1,cold,False,20,10.346161,0.528962,0.212363,0.00023,11.087716,853.23046875,0.0,90.18990024636273,0.019548560508235172
image_gradcam,1,cold,False,21,7.911285,0.496682,0.255554,0.000311,8.663832,853.23046875,0.0,115.42236737739144,0.030431256449983686
image_gradcam,1,cold,False,22,5.594895,0.373308,0.214236,0.00028,6.1827190000000005,853.23046875,0.0,161.74113686874657,0.03594314737618677
image_gradcam,1,cold,False,23,7.19072,1.629159,0.232971,0.000231,9.053080999999999,853.23046875,0.0,110.45963247208327,0.02644049878688812
image_gradcam,1,cold,False,24,7.131978,0.88627,0.276304,0.000301,8.294853,853.23046875,0.0,120.55668738192226,0.034496937485595354
image_gradcam,1,cold,False,25,6.810901,0.620045,0.273839,0.00028,7.705065,853.23046875,0.0,129.78475846731988,0.03688884295485393
image_gradcam,1,cold,False,26,5.3428379999999995,0.408484,0.212402,0.000321,5.964045,853.23046875,0.0,167.67143775742807,0.03698680059993164
image_gradcam,1,cold,False,27,9.255323,0.519004,0.225137,0.00026,9.999724,853.23046875,0.0,100.0027600761781,0.023060104291579356
image_gradcam,1,cold,False,28,5.267894,0.346437,0.210108,0.000231,5.824669999999999,853.23046875,0.0,171.68354602063295,0.03746465963620599
image_gradcam,1,cold,False,29,5.2299430000000005,0.373157,0.218815,0.00024,5.822155,853.23046875,0.0,171.75770827125007,0.039095322232335666
image_gradcam,1,cold,True,0,5.4809790000000005,0.345926,0.209446,0.006543,6.042894,853.23046875,0.0,165.48362423699638,0.03706753413690458
image_gradcam,1,cold,True,1,5.820602,0.346768,0.217713,0.009718,6.394800999999999,853.23046875,0.0,156.3770319045112,0.036876496788744634
image_gradcam,1,cold,True,2,7.342077999999999,0.35364,0.217111,0.006933,7.9197619999999995,853.23046875,0.0,126.26642063233717,0.029112813125428974
image_gradcam,1,cold,True,3,5.073016000000001,0.340726,0.208094,0.006563,5.628399,853.23046875,0.0,177.6704174668498,0.039650393387789806
image_gradcam,1,cold,True,4,4.998544,0.340325,0.205219,0.006743,5.5508310000000005,853.23046875,0.0,180.1532058893524,0.03970166715085162
image_gradcam,1,cold,True,5,4.992202,0.344103,0.207413,0.006432,5.55015,853.23046875,0.0,180.1753105771916,0.04007360898599312
image_gradcam,1,cold,True,6,4.7921640000000005,0.345234,0.203967,0.006662,5.348027,853.23046875,0.0,186.9848450652923,0.04099915949669463
image_gradcam,1,cold,True,7,11.947115,12.051874,0.261376,0.007314,24.267679,853.23046875,0.0,41.20707217200293,0.011195888293461027
image_gradcam,1,cold,True,8,5.811475,0.42728,0.218845,0.006853,6.464453,853.23046875,0.0,154.69212940367885,0.03617676924322241
image_gradcam,1,cold,True,9,11.816948,0.424725,0.235547,0.006823,12.484043,853.23046875,0.0,80.10225533507054,0.019798764433586812
image_gradcam,1,cold,True,10,5.4619740000000006,0.366214,0.217071,0.006793,6.052052000000001,853.23046875,0.0,165.23321346214473,0.03841056602841225
image_gradcam,1,cold,True,11,7.013223,3.11847,0.223765,0.006732,10.36219,853.23046875,0.0,96.50469640105035,0.022750097145659662
image_gradcam,1,cold,True,12,6.591914999999999,0.382465,0.213965,0.006603,7.194948,853.23046875,0.0,138.9864110206217,0.03162546348205862
image_gradcam,1,cold,True,13,7.334671999999999,0.36374,0.212302,0.006552,7.917266,853.23046875,0.0,126.30622742749834,0.028428460311035575
image_gradcam,1,cold,True,14,9.426427,0.904685,0.189108,0.006142,10.526361999999999,853.23046875,0.0,94.99958295183085,0.018899224013833166
image_gradcam,1,cold,True,15,5.82974,0.347088,0.179791,0.006001,6.36262,853.23046875,0.0,157.16795911118376,0.03007886895992571
image_gradcam,1,cold,True,16,5.916635,0.358399,0.178939,0.006152,6.460125000000001,853.23046875,0.0,154.7957663357907,0.029496413883972575
image_gradcam,1,cold,True,17,9.72849,0.584818,0.245836,0.007394,10.566538000000001,853.23046875,0.0,94.63837635373098,0.02455371254305602
image_gradcam,1,cold,True,18,11.155725,0.461194,0.193026,0.006292,11.816237,853.23046875,0.0,84.62931134505851,0.01715756131208283
image_gradcam,1,cold,True,19,11.244653,0.396511,0.192365,0.006262,11.839791,853.23046875,0.0,84.46095036643806,0.017062469010830875
image_gradcam,1,cold,True,20,6.586794,0.386633,0.17975,0.006302,7.159479,853.23046875,0.0,139.67496796903797,0.026680138761042454
image_gradcam,1,cold,True,21,5.6387979999999995,0.341277,0.182927,0.006101,6.169103,853.23046875,0.0,162.09812026156803,0.0316096370028804
image_gradcam,1,cold,True,22,9.931985000000001,0.55933,0.201693,0.005971,10.698979,853.23046875,0.0,93.4668625856729,0.019793896189371878
image_gradcam,1,cold,True,23,10.999669,0.52186,0.189339,0.006021,11.716889,853.23046875,0.0,85.34688687415235,0.016956082825465266
image_gradcam,1,cold,True,24,6.435048,0.350554,0.177687,0.006151,6.9694400000000005,853.23046875,0.0,143.4835510457081,0.02709236409680379
image_gradcam,1,cold,True,25,5.582711,0.363319,0.177977,0.006542,6.130549,853.23046875,0.0,163.11752829966778,0.03103230222518218
image_gradcam,1,cold,True,26,7.233952,0.362347,0.207223,0.006672,7.810194,853.23046875,0.0,128.03779265918362,0.02815779105061557
image_gradcam,1,cold,True,27,11.86547,4.07267,0.304767,0.006983,16.24989,853.23046875,0.0,61.53887810932874,0.019559998845536556
image_gradcam,1,cold,True,28,9.621597000000001,0.713653,0.23198,0.008075,10.575305,853.23046875,0.0,94.55992049401885,0.023226820831619935
image_gradcam,1,cold,True,29,7.568977,0.574539,0.269391,0.007504,8.420411,853.23046875,0.0,118.75904869726669,0.03400189795169556
image_gradcam,8,warm,False,0,0.145316,0.518533,1.167422,0.000391,1.831662,861.73046875,0.0,4367.618043066897,1.7591545667764807
image_gradcam,8,warm,False,1,0.211912,0.655031,1.289034,0.000601,2.156578,861.73046875,0.0,3709.5806411824656,1.487566079892219
image_gradcam,8,warm,False,2,0.251917,0.545985,0.898654,0.00035,1.696906,861.73046875,0.0,4714.462675009694,1.1267097964411668
image_gradcam,8,warm,False,3,0.134174,0.422902,0.967052,0.000431,1.524559,861.73046875,0.0,5247.419089717092,1.7367163546805102
image_gradcam,8,warm,False,4,0.164411,0.578627,1.27694,0.000321,2.020299,861.73046875,0.0,3959.8099093253027,1.7189713042939931
image_gradcam,8,warm,False,5,0.257608,0.677394,1.089105,0.00034,2.024447,861.73046875,0.0,3951.696438582981,1.1651793258196237
image_gradcam,8,warm,False,6,0.16881,0.502983,0.883214,0.000211,1.555218,861.73046875,0.0,5143.973385081706,1.3150256105675409
image_gradcam,8,warm,False,7,0.126419,0.400099,1.045622,0.00026,1.5724,861.73046875,0.0,5087.763927753752,1.9864126202712915
image_gradcam,8,warm,False,8,0.201151,0.496131,1.217547,0.000481,1.91531,861.73046875,0.0,4176.869540700983,1.7468226628537664
image_gradcam,8,warm,False,9,0.201732,0.635475,1.013631,0.000341,1.851179,861.73046875,0.0,4321.57019931622,1.2111365528477422
image_gradcam,8,warm,False,10,0.146739,0.470501,0.880479,0.000301,1.49802,861.73046875,0.0,5340.382638416043,1.4269651999222344
image_gradcam,8,warm,False,11,0.128954,0.494227,0.942426,0.00027,1.565877,861.73046875,0.0,5108.958111013828,1.512716209255417
image_gradcam,8,warm,False,12,0.139815,0.410438,0.868025,0.0002,1.418478,861.73046875,0.0,5639.847780508404,1.5778650911489807
image_gradcam,8,warm,False,13,0.115449,0.396702,0.924462,0.00015,1.436763,861.73046875,0.0,5568.072117670068,1.8053503751823192
image_gradcam,8,warm,False,14,0.116672,0.386502,0.984667,0.00022,1.488061,861.73046875,0.0,5376.123693853948,1.9573487501341482
image_gradcam,8,warm,False,15,0.150936,0.415919,0.878585,0.00015,1.44559,861.73046875,0.0,5534.072593197242,1.5501936121230295
image_gradcam,8,warm,False,16,0.145936,0.477665,0.887903,0.0001,1.511604,861.73046875,0.0,5292.391393513116,1.4239922642843739
image_gradcam,8,warm,False,17,0.120859,0.414947,0.921547,0.00013,1.457483,861.73046875,0.0,5488.914793517317,1.7201692403593838
image_gradcam,8,warm,False,18,0.122362,0.400058,0.903442,0.00011,1.425972,861.73046875,0.0,5610.208335086523,1.7295509360284829
image_gradcam,8,warm,False,19,0.138914,0.502682,0.904936,0.00011,1.546642,861.73046875,0.0,5172.496285501105,1.4106166497297365
image_gradcam,8,warm,False,20,0.130377,0.371594,0.881271,0.00013,1.383372,861.73046875,0.0,5782.970885633075,1.7558803197794297
image_gradcam,8,warm,False,21,0.112904,0.361244,0.86514,0.00013,1.339418,861.73046875,0.0,5972.743385559997,1.8248943367893569
image_gradcam,8,warm,False,22,0.107704,0.370833,0.906048,0.00019,1.384775,861.73046875,0.0,5777.111805166905,1.8937678800176372
image_gradcam,8,warm,False,23,0.154603,0.401251,0.888053,0.00013,1.444037,861.73046875,0.0,5540.0242514561605,1.5978710236860756
image_gradcam,8,warm,False,24,0.118365,0.383797,0.883204,0.000241,1.385607,861.73046875,0.0,5773.64288719673,1.7592828609094278
image_gradcam,8,warm,False,25,0.117853,0.39528,0.89186,0.00011,1.405103,861.73046875,0.0,5693.532787276093,1.738282277694087
image_gradcam,8,warm,False,26,0.114908,0.365283,0.884035,0.000121,1.364347,861.73046875,0.0,5863.610943550285,1.8412589990233053
image_gradcam,8,warm,False,27,0.113826,0.409897,0.972043,0.0002,1.495966,861.73046875,0.0,5347.715121867744,1.8564069173971736
image_gradcam,8,warm,False,28,0.139795,0.392895,0.875049,0.00013,1.407869,861.73046875,0.0,5682.34686607916,1.642942424299311
image_gradcam,8,warm,False,29,0.124245,0.403264,0.878956,9.1e-05,1.406556,861.73046875,0.0,5687.651255975588,1.6664113787632058
image_gradcam,8,warm,True,0,0.118335,0.409837,0.866652,0.006082,1.400906,861.73046875,0.0,5710.590146662232,1.6523670319517128
image_gradcam,8,warm,True,1,0.118134,0.381543,1.076521,0.006632,1.58283,861.73046875,0.0,5054.2382947,2.167706338294538
image_gradcam,8,warm,True,2,0.206692,0.490319,0.903803,0.00522,1.606034,861.73046875,0.0,4981.214594460641,1.3041731048720895
image_gradcam,8,warm,True,3,0.13186,0.42755,0.900377,0.019116,1.478903,861.85546875,0.0,5409.41495148769,1.643683523712483
image_gradcam,8,warm,True,4,0.11044,0.360583,0.878135,0.005049,1.354207,861.85546875,0.0,5907.5163545898085,1.8750337032374216
image_gradcam,8,warm,True,5,0.312622,0.394157,0.937116,0.005972,1.649867,861.85546875,0.0,4848.875697253173,1.3343463798443358
image_gradcam,8,warm,True,6,0.14773,0.399767,0.900988,0.005541,1.454026,861.85546875,0.0,5501.96488921106,1.6557698033048582
image_gradcam,8,warm,True,7,0.124496,0.406109,0.866212,0.00505,1.401867,861.85546875,0.0,5706.675454946867,1.642016189067197
image_gradcam,8,warm,True,8,0.111572,0.368388,0.868356,0.004839,1.353155,861.85546875,0.0,5912.109107973587,1.8193078589882492
image_gradcam,8,warm,True,9,0.108746,0.409236,0.938098,0.00568,1.46176,861.85546875,0.0,5472.854640980736,1.8220285646991596
image_gradcam,8,warm,True,10,0.171305,0.426197,0.903363,0.00547,1.506335,861.85546875,0.0,5310.903617057295,1.5210543228307185
image_gradcam,8,warm,True,11,0.129315,0.438862,0.879217,0.004959,1.452353,861.85546875,0.0,5508.302733564085,1.5561629562618695
image_gradcam,8,warm,True,12,0.113776,0.382375,0.868466,0.004578,1.369195,861.85546875,0.0,5842.849265444294,1.7596336599140179
image_gradcam,8,warm,True,13,0.113565,0.785198,0.956694,0.006171,1.861628,861.85546875,0.0,4297.3139639068595,1.0713224732215278
image_gradcam,8,warm,True,14,0.145837,0.414055,0.868977,0.005009,1.433878,861.85546875,0.0,5579.275224251994,1.5609903338500997
image_gradcam,8,warm,True,15,0.134736,0.390119,0.884957,0.00495,1.414762,861.85546875,0.0,5654.66134940011,1.6955292414095322
image_gradcam,8,warm,True,16,0.111682,0.364822,0.869017,0.004529,1.35005,861.85546875,0.0,5925.70645531647,1.8332395950506188
image_gradcam,8,warm,True,17,0.107494,0.367406,1.23956,0.008186,1.722646,861.85546875,0.0,4644.018562142193,2.6273868182775324
image_gradcam,8,warm,True,18,0.163389,0.547769,0.914964,0.00547,1.631592,861.85546875,0.0,4903.186580958965,1.2942749712440835
image_gradcam,8,warm,True,19,0.117442,0.370493,0.895808,0.005761,1.389504,861.85546875,0.0,5757.450140481783,1.8477235697377725
image_gradcam,8,warm,True,20,0.112654,0.367236,0.855672,0.00534,1.340902,861.85546875,0.0,5966.13324463682,1.7941861676634228
image_gradcam,8,warm,True,21,0.112734,0.458088,1.286148,0.007635,1.864605,861.85546875,0.0,4290.452937753572,2.26652616752683
image_gradcam,8,warm,True,22,0.18451,0.508153,0.947335,0.005771,1.645769,861.85546875,0.0,4860.949501418486,1.3760024716203982
image_gradcam,8,warm,True,23,0.12106,0.382254,0.863326,0.00499,1.37163,861.85546875,0.0,5832.476688319736,1.7251973916878927
image_gradcam,8,warm,True,24,0.134835,0.366826,0.891269,0.006984,1.399914,861.85546875,0.0,5714.6367562578835,1.7905577670977013
image_gradcam,8,warm,True,25,0.147069,0.521308,1.294404,0.006352,1.969133,861.85546875,0.0,4062.7017067917704,1.9461411748160096
image_gradcam,8,warm,True,26,0.136439,0.407162,0.888875,0.00527,1.437746,861.85546875,0.0,5564.265176185501,1.6448553258732048
image_gradcam,8,warm,True,27,0.126479,0.391993,0.867054,0.004899,1.390425,861.85546875,0.0,5753.63647805527,1.6817745220571214
image_gradcam,8,warm,True,28,0.106923,0.350113,1.177432,0.008195,1.642663,861.85546875,0.0,4870.140740979738,2.5941654486736274
image_gradcam,8,warm,True,29,0.14799,0.407643,0.878866,0.006232,1.440731,861.85546875,0.0,5552.736770431122,1.592954342164702
image_gradcam,8,cold,False,0,6.7621579999999994,0.63836,1.062975,0.0002,8.463693,861.85546875,0.0,945.2138682251353,0.14366224094043148
image_gradcam,8,cold,False,1,11.101893,6.220039,1.065239,0.000231,18.387402,861.85546875,0.0,435.080496961996,0.061509882384944134
image_gradcam,8,cold,False,2,14.556001,15.621449,1.301197,0.00022,31.478867,861.98046875,0.0,254.1387528337662,0.04312547945568628
image_gradcam,8,cold,False,3,9.631326,7.182635,1.313019,0.00029,18.12727,861.98046875,0.0,441.32403831354634,0.07810824587971864
image_gradcam,8,cold,False,4,5.572011,3.962762,1.284925,0.000311,10.820008999999999,861.98046875,0.0,739.3709191923963,0.13479460916374203
image_gradcam,8,cold,False,5,8.064967,0.583496,3.555529,0.000281,12.204273,861.98046875,0.0,655.508115886952,0.4111493568279127
image_gradcam,8,cold,False,6,8.248736000000001,0.693885,1.194554,0.000451,10.137626000000001,861.98046875,0.0,789.1393902280474,0.13363028579652428
image_gradcam,8,cold,False,7,5.89855,0.577975,1.274035,0.000241,7.750801,861.98046875,0.0,1032.1513866760351,0.19675304271966831
image_gradcam,8,cold,False,8,5.062054,0.562607,1.265638,0.000321,6.89062,861.98046875,0.0,1160.9985748742492,0.22507294217375948
image_gradcam,8,cold,False,9,4.999196,0.548309,1.279876,0.000331,6.827712,861.98046875,0.0,1171.6955841136826,0.23077167122877762
image_gradcam,8,cold,False,10,5.151625,3.180759,1.3296,0.000281,9.662265000000001,861.98046875,0.0,827.9632156642359,0.15960390207652453
image_gradcam,8,cold,False,11,8.173393,1.021496,1.077302,0.00022,10.272411,861.98046875,0.0,778.7850388774358,0.11718705902811878
image_gradcam,8,cold,False,12,5.875017000000001,0.578146,1.277221,0.00023,7.730614000000001,861.98046875,0.0,1034.846649955618,0.19795734277903715
image_gradcam,8,cold,False,13,10.237174,0.59599,1.0867,0.00021,11.920074,861.98046875,0.0,671.1367731441936,0.10033172210814865
image_gradcam,8,cold,False,14,7.085210999999999,0.54878,3.418319,0.000271,11.052581,861.98046875,0.0,723.812836114931,0.44781163614156744
image_gradcam,8,cold,False,15,5.974253999999999,0.569279,1.061101,0.000211,7.604844999999999,861.98046875,0.0,1051.960953839296,0.1621925036520791
image_gradcam,8,cold,False,16,6.167581,0.545965,1.052094,0.00023,7.76587,861.98046875,0.0,1030.1485860566813,0.1567463751644809
image_gradcam,8,cold,False,17,8.239588,1.562912,2.077177,0.000261,11.879938,861.98046875,0.0,673.4041877996333,0.21192940576383573
image_gradcam,8,cold,False,18,14.891646,8.368332,1.118219,0.000281,24.378478,861.98046875,0.0,328.1583042222734,0.048086889850024794
image_gradcam,8,cold,False,19,5.208904,3.702607,1.080629,0.00023,9.992370000000001,861.98046875,0.0,800.6108660908272,0.12128796115496013
image_gradcam,8,cold,False,20,7.783373,4.101714,1.094715,0.000281,12.980083,861.98046875,0.0,616.3288786366004,0.09213192970316499
image_gradcam,8,cold,False,21,5.40778,0.652898,1.071421,0.00033,7.132429,861.98046875,0.0,1121.6375234860382,0.1768368159469947
image_gradcam,8,cold,False,22,5.948956,1.143929,1.058807,0.00026,8.151952,861.98046875,0.0,981.3600472622999,0.1493139956449315
image_gradcam,8,cold,False,23,13.169221,11.385281,1.346782,0.000291,25.901575,861.98046875,0.0,308.8615267604383,0.05486053026039787
image_gradcam,8,cold,False,24,11.484409,0.607551,1.090327,0.00021,13.182497,861.98046875,0.0,606.8653002538139,0.0901869506680472
image_gradcam,8,cold,False,25,5.197972,0.552688,1.06033,0.000511,6.811501,861.98046875,0.0,1174.4841555480943,0.18447291267437127
image_gradcam,8,cold,False,26,4.747088,0.542308,1.05,0.000261,6.339657,861.98046875,0.0,1261.8979228686978,0.19855972213084444
image_gradcam,8,cold,False,27,4.757027,2.987873,1.08156,0.000201,8.826661,861.98046875,0.0,906.3449927441419,0.13967397900553913
image_gradcam,8,cold,False,28,4.971362,0.558279,1.052986,0.00024,6.582867,861.98046875,0.0,1215.275958028622,0.1904691461886947
image_gradcam,8,cold,False,29,6.830516,0.547798,1.057445,0.00022,8.435979,861.98046875,0.0,948.3190984709659,0.14334778921038058
image_gradcam,8,cold,True,0,4.692886,0.544592,1.047515,0.006503,6.2914959999999995,861.98046875,0.0,1271.5576708623832,0.20124533219996343
image_gradcam,8,cold,True,1,4.672296,0.599907,1.043148,0.006432,6.321783,861.98046875,0.0,1265.4657712863602,0.1990780704005517
image_gradcam,8,cold,True,2,4.685681,2.923341,1.074957,0.006322,8.690301,861.98046875,0.0,920.5665028173363,0.14210485920529603
image_gradcam,8,cold,True,3,5.454258,0.642227,1.057535,0.006181,7.160201000000001,862.10546875,0.0,1117.2870705724602,0.17448021277834683
image_gradcam,8,cold,True,4,4.672487,0.539352,1.048036,0.006262,6.2661370000000005,862.10546875,0.0,1276.7036533034625,0.20228905766275587
image_gradcam,8,cold,True,5,11.08936,0.61218,1.088964,0.006432,12.796936,862.10546875,0.0,625.1496451963188,0.093611268260417
image_gradcam,8,cold,True,6,5.048138000000001,0.579718,1.068175,0.006643,6.702674,862.10546875,0.0,1193.5534982008674,0.19098178773586247
image_gradcam,8,cold,True,7,7.384487,0.589738,1.628507,0.007885,9.610617,862.10546875,0.0,832.4127368721488,0.20521016148904753
image_gradcam,8,cold,True,8,6.61038,0.546426,1.046724,0.006482,8.210011999999999,862.10546875,0.0,974.4200130279957,0.14716145721988272
image_gradcam,8,cold,True,9,4.645515,0.527169,1.056733,0.006302,6.235719,862.10546875,0.0,1282.931447039227,0.2055093641908147
image_gradcam,8,cold,True,10,4.612663,0.526138,1.044199,0.006182,6.189182000000001,862.10546875,0.0,1292.5779206363618,0.2044019606908304
image_gradcam,8,cold,True,11,4.887204,0.567425,1.052786,0.006141,6.5135559999999995,862.10546875,0.0,1228.2077562548016,0.1941336431863652
image_gradcam,8,cold,True,12,4.6312180000000005,0.560222,1.042125,0.006362,6.239927,862.10546875,0.0,1282.06628058309,0.20196458015502441
image_gradcam,8,cold,True,13,4.582737,1.645468,1.249328,0.007084,7.484617,862.10546875,0.0,1068.8589676666154,0.2017293907313584
image_gradcam,8,cold,True,14,6.094613,0.579308,1.05489,0.006291,7.7351019999999995,862.10546875,0.0,1034.2462193775855,0.1590041296563145
image_gradcam,8,cold,True,15,10.480564000000001,0.895448,1.072633,0.007534,12.456179,862.10546875,0.0,642.2515283378634,0.0949512887293016
image_gradcam,8,cold,True,16,5.082071999999999,0.543801,1.050471,0.006352,6.682696,862.10546875,0.0,1197.1216407270358,0.1878504900483889
image_gradcam,8,cold,True,17,7.637436,2.252289,1.452202,0.007405,11.349332,862.10546875,0.0,704.8873008561209,0.14758822919747516
image_gradcam,8,cold,True,18,5.564597,0.713061,1.331584,0.007024,7.6162659999999995,862.10546875,0.0,1050.3834818794408,0.2132336613431315
image_gradcam,8,cold,True,19,16.08043,12.175528,1.325082,0.007053,29.588093,862.10546875,0.0,270.37903389042344,0.04714527817460658
image_gradcam,8,cold,True,20,10.970033,0.66519,1.295947,0.007454,12.938624,862.10546875,0.0,618.3037701690689,0.11202200421942923
image_gradcam,8,cold,True,21,5.550601,3.152956,1.287982,0.006903,9.998442,862.10546875,0.0,800.1246594219378,0.14877652895247312
image_gradcam,8,cold,True,22,11.257988000000001,0.596261,1.294664,0.01048,13.159393000000001,862.10546875,0.0,607.9307761383826,0.11009925639321394
image_gradcam,8,cold,True,23,5.172395000000001,0.53829,1.274866,0.006783,6.9923340000000005,862.10546875,0.0,1144.1101068684648,0.22442999394993768
image_gradcam,8,cold,True,24,5.8346990000000005,0.945322,1.285266,0.006983,8.07227,862.10546875,0.0,991.0471280073635,0.19059660729664404
image_gradcam,8,cold,True,25,5.865007,0.547738,1.259778,0.006763,7.679286,862.10546875,0.0,1041.7635181187418,0.1975037211053925
image_gradcam,8,cold,True,26,7.821344,1.868171,1.290326,0.009177,10.989018000000002,862.10546875,0.0,727.9995355362962,0.13411434937661998
image_gradcam,8,cold,True,27,10.041322,4.082868,2.114408,0.007895,16.246493,862.10546875,0.0,492.4139628164675,0.15026015651163008
image_gradcam,8,cold,True,28,7.8444389999999995,0.58005,1.282491,0.007003,9.713982999999999,862.10546875,0.0,823.5550751941815,0.15306495147658217
image_gradcam,8,cold,True,29,5.7605189999999995,0.549451,1.45038,0.007033,7.767383,862.10546875,0.0,1029.9479245455,0.23096987782826228
image_gradcam,32,warm,False,0,0.243893,0.715165,2.383628,0.000221,3.342907,863.60546875,0.0,9572.5068032105,2.4856150514358877
