method,w_p,w_u,w_I,w_Delta,w_R,theta_1,theta_2,theta_3,theta_4
random_search,0.020570498330045314,0.06707288593124378,0.33402705326361704,0.31330205517138715,0.2650275073037067,0.22347249818086004,0.4181117804393435,0.6104575902457906,0.7713116972452267
random_search,0.12241508571840799,0.4691157561309571,0.034971290364650943,0.13737277897956376,0.2361250888064201,0.2590408679731364,0.324110606883773,0.7702074704588278,0.8498914701924368
random_search,0.05807084365798911,0.2564583475743044,0.43139356022849734,0.04456970478413753,0.2095075437550716,0.4901590090237932,0.6082576884923016,0.8660209677148124,0.8738124732940781
random_search,0.054304756564937384,0.4966905000683951,0.1959541134700014,0.15216222523193632,0.10088840466472972,0.20162786671141725,0.45885958580689906,0.9027899017607364,0.9110226553768994
random_search,0.017153997872149756,0.16583580000370862,0.10989484448256259,0.3832238464281855,0.3238915112133936,0.24107605136447618,0.7205548558336038,0.7716521875431409,0.8539033931218498
random_search,0.1709007615020327,0.24911502127503746,0.03251726766345218,0.09569886043600694,0.45176808912347083,0.5040247995409736,0.5287017194162632,0.6503372088256701,0.8441490586935804
random_search,0.1537543688981358,0.13274898408697225,0.40725617038923556,0.29153778116996465,0.014702695455691691,0.41077982702755866,0.502890610881746,0.7288479794203445,0.8200626171288644
random_search,0.43102956522624664,0.2160337551145277,0.2180989346197974,0.015038196808937442,0.11979954823049088,0.2785803063033513,0.43246457881765854,0.755548815443081,0.8099601890967475
random_search,0.3837227036926964,0.03198585300113515,0.056665188558170765,0.25828658020026346,0.26933967454773433,0.5073272518627978,0.6507561663340228,0.7751330526640373,0.8683914296248788
random_search,0.21062324709958383,0.46073776450136317,0.07725626799812899,0.20934649699832997,0.04203622340259414,0.15923205449511363,0.39848373785922525,0.5552995777700163,0.5647640697064031
random_search,0.06474981731280231,0.22610417363334973,0.4487863890468244,0.21509952208329308,0.04526009792373039,0.32523401379053574,0.3437846658980599,0.6999108617766475,0.8046132702844022
random_search,0.07220673048181057,0.2801641248282986,0.186644472834979,0.42468128623325074,0.036303385621661154,0.23072223921296153,0.31626269297924536,0.505754231726642,0.8279325305475855
random_search,0.14593513198299213,0.42404069576969,0.03839596727305756,0.08641961422699618,0.30520859074726414,0.5028099687531071,0.7255490687540473,0.7544635461560171,0.9186047609722368
random_search,0.20601866689734735,0.000632723282318677,0.15274450014121072,0.290431183970846,0.35017292570827735,0.1760028483686775,0.25651548750615516,0.3645301016888345,0.6182873360175463
random_search,0.39537183050672026,0.07745738718444682,0.35363127958480683,0.12006729220813676,0.05347221051588937,0.1995048267804516,0.2330824804447144,0.30923154998427804,0.8791827756732208
random_search,0.3726540025028826,0.00424317690379055,0.2751223390131308,0.21703538108991774,0.13094510049027833,0.36137095366166927,0.496189261674395,0.6103591235719766,0.8285012958946453
random_search,0.3522435959544656,0.12433962108470863,0.15488172545989365,0.014274987080027522,0.3542600704209046,0.4976776904905151,0.6888579367389761,0.7225818164691865,0.7841130849651664
random_search,0.4545894734621329,0.0960643420878924,0.28965720915389626,0.06719210626835205,0.09249686902772639,0.2560969044843071,0.5094689237857019,0.5211860816699551,0.61374783508423
random_search,0.1136169150816504,0.01930390142329891,0.16729642071997272,0.4179554630321636,0.28182729974291443,0.24841104037396863,0.6795652320402124,0.7036212162895837,0.7753440316075951
random_search,0.417128486265564,0.1995746138339901,0.2234178334993862,0.007332183798471765,0.152546882602588,0.33763976584021504,0.5867912386259044,0.6829999781900595,0.8039152790645703
random_search,0.09870756913014589,0.3797662489746594,0.0673494419988992,0.07758542082661748,0.37659131906967813,0.45754652693457604,0.5419167632515621,0.570298288827583,0.570397423881293
random_search,0.1040890481056264,0.24654229505696212,0.08056335553050105,0.4839735283739293,0.0848317729329812,0.17808854945676608,0.32942278829771854,0.5276622671343618,0.7431387727515496
grid_search,0.05,0.1,0.4,0.1,0.35,0.2,0.4,0.6,0.8
grid_search,0.05,0.4,0.1,0.1,0.35,0.2,0.4,0.6,0.8
grid_search,0.1,0.05,0.4,0.1,0.35,0.2,0.4,0.6,0.8
grid_search,0.1,0.1,0.4,0.05,0.35000000000000003,0.2,0.4,0.6,0.8
grid_search,0.1,0.4,0.05,0.1,0.35,0.2,0.4,0.6,0.8
grid_search,0.1,0.4,0.1,0.05,0.35000000000000003,0.2,0.4,0.6,0.8
grid_search,0.4,0.05,0.1,0.1,0.35,0.2,0.4,0.6,0.8
grid_search,0.4,0.1,0.05,0.1,0.35,0.2,0.4,0.6,0.8
grid_search,0.4,0.1,0.1,0.05,0.35000000000000003,0.2,0.4,0.6,0.8
random_search,0.28881046266133714,0.39763157515366626,0.14771755655892763,0.010222542162215367,0.1556178634638533,0.29216935829338364,0.3324457014116555,0.3990005190380626,0.565375019717598
random_search,0.12620375687703206,0.10017998964726203,0.03570922741376979,0.3409809499578207,0.3969260761041154,0.3653791224099696,0.5275118986707821,0.546060849033547,0.6649765266798017
random_search,0.16442266960735483,0.07473339813682835,0.4592394636254109,0.2519765466152027,0.04962792201520311,0.27873248614302615,0.3530344831971674,0.4983958542943837,0.7113882059511709
random_search,0.14174130165719306,0.4795480638651626,0.21424126398576002,0.037384141140602574,0.12708522935128186,0.32228627531811915,0.39333844768843146,0.48970809759496337,0.8769470602019241
random_search,0.12881751937814312,0.010653610605192357,0.41582926263260006,0.23964113553001487,0.20505847185404955,0.2647773061402091,0.2879570663194837,0.7615907967476988,0.840864339447679
random_search,0.3596400408103241,0.07695249706814691,0.32496456988810984,0.2168797674216425,0.021563124811776503,0.16310738379080145,0.3816478401537421,0.8202648718866848,0.8731494784774592
random_search,0.12788761741548998,0.2745683901085349,0.45898650101208166,0.0757639108209847,0.06279358064290863,0.3328838525021893,0.61783088691668,0.6602209729194134,0.7685875104254286
random_search,0.3218029515623165,0.108827187606521,0.42679762028507806,0.060858322593985194,0.08171391795209908,0.12392608583529847,0.5064157876106002,0.7008626850210605,0.8584129440620324
random_search,0.2999969157258899,0.008174826516886065,0.37990921355445945,0.1778329536303174,0.13408609057244722,0.1674241492443733,0.42199286325633273,0.5431822282225112,0.8982732395884291
random_search,0.31150039148097697,0.03539507402944953,0.4217246733913091,0.11333880456586376,0.11804105653240066,0.2666545294956323,0.346772440194686,0.3763639084507641,0.579076241619678
random_search,0.35016337045728624,0.02615904668901498,0.05969756055647993,0.27368665947212806,0.2902933628250909,0.17394960572162013,0.26188944900625677,0.6239958134393665,0.784609947051888
random_search,0.41090467385954876,0.04186703788786544,0.10753618360097025,0.3313672677966054,0.10832483685501018,0.32873317301141447,0.5397405320506572,0.6929495896559458,0.8414085542860025
random_search,0.334231063344698,0.0891640611056834,0.12447639905506312,0.4078679578120712,0.044260518682484276,0.2132660918584486,0.25752042156980093,0.2580351713645429,0.49051352196893305
random_search,0.1334531788069645,0.2662048366554447,0.021679857160443163,0.14368118643387037,0.4349809409432774,0.21713475817292816,0.3324415457581133,0.6745083499258494,0.8161386481568961
random_search,0.045389410387105276,0.23590342634125092,0.06389034143238882,0.44457413062511353,0.21024269121414157,0.1607698391022123,0.5355092031774997,0.6042987079789262,0.7018945375824494
random_search,0.06251467697163333,0.025034359445270882,0.2714978050272121,0.35544487805688557,0.2855082804989982,0.12904770205760438,0.47750329431679017,0.496482674115164,0.6827516206977626
random_search,0.4644090915034491,0.030360917537252664,0.12680783214530372,0.2302643930387798,0.1481577657752147,0.40171244073435675,0.48018380227163665,0.6939895389030493,0.890256209057898
random_search,0.09665737880913905,0.025415930133137078,0.27136357440890585,0.18004737976275917,0.4265157368860587,0.16189494411487243,0.2974014708726308,0.39550893255987774,0.7237484297233997
random_search,0.08533837114707844,0.09927593291271046,0.06427995279218986,0.4232035077592932,0.327902235388728,0.19875866630706351,0.4212676436148016,0.7752635854509938,0.8159819701539238
random_search,0.45472129351300705,0.05946743276427844,0.27953036531186853,0.12723141752069017,0.07904949089015581,0.5591240013456595,0.6484933272814977,0.8061946159882115,0.8474105812371703
random_search,0.21674081287742708,0.4609937868710317,0.03508270382365745,0.09354945229226515,0.1936332441356187,0.13964911592810603,0.2139335105667305,0.28587702760400563,0.4084939923094518
random_search,0.5075472418510608,0.11627828357688161,0.18816189713384585,0.06719405112658756,0.12081852631162432,0.15426399927495174,0.18982831187803562,0.2400190376878535,0.6295923051954798
random_search,0.29947335903268324,0.027151547652412324,0.14379469652967614,0.11037593274438516,0.41920446404084316,0.152216286312262,0.17738329607318987,0.6152137638536023,0.6409158575700258
random_search,0.4223741450585952,0.0926385983251097,0.07624774828584792,0.07805425830184683,0.3306852500286003,0.14407551583411526,0.2959224108518763,0.8601805516985265,0.8977696993697969
random_search,0.396656235112107,0.18463418366395062,0.033980441066917146,0.07139072666472454,0.3133384134923008,0.3955821627931499,0.7471148918524847,0.8411763198337282,0.8781148315847686
random_search,0.09901266050671134,0.026886804496487494,0.3568908565045741,0.14938995972660934,0.36781971876561764,0.12178816379791771,0.13117817553477004,0.547773373938168,0.7401866017545718
random_search,0.35259337145478764,0.011078851028612493,0.11897436950619812,0.17988185909186274,0.33747154891853887,0.21554635315698956,0.24397519451991379,0.25249374443232053,0.5022327254547058
random_search,0.03901802746555428,0.09763679755909886,0.3531458275258341,0.12258215886730084,0.3876171885822118,0.24538402695580827,0.49508281438538865,0.7184321972529284,0.833486080598051
random_search,0.3809318752418318,0.3695535742113118,0.053534305248372105,0.1097990602575007,0.08618118504098371,0.276625011706731,0.30325516277178033,0.4789017054727524,0.5379115362799715
grid_search,0.2832033595545799,0.04556652831497779,0.2003816852572735,0.41509055364406555,0.05575787322910328,0.2,0.4,0.6,0.8
random_search,0.40479625410684256,0.15527357923111132,0.11793496569653711,0.30233146917113385,0.01966373179437514,0.22955540071449237,0.258395793945701,0.6891341833584719,0.7803346452970906
random_search,0.12523732438180418,0.1447792893984149,0.5020760955923514,0.05288515619897402,0.17502213442845527,0.3981376245287576,0.4921978685070633,0.7258982932371619,0.8147995940207012
random_search,0.3375089678647976,0.3479599406580278,0.010339571836466875,0.1182263063930187,0.18596521324768905,0.12586757676691682,0.18853454375132042,0.3566164949683349,0.47093630705959966
random_search,0.04421987810230143,0.07848642463463427,0.19165218486793875,0.22457535246089255,0.4610661599342329,0.5239753736690037,0.844562756646723,0.8749514325180586,0.8922780669290874
random_search,0.028150305448700813,0.32686043517144314,0.06457617225774416,0.22591596492078403,0.3544971222013279,0.34145888658223134,0.347369298083297,0.420363088540259,0.5836434844861567
random_search,0.3498340270627607,0.20128430740774386,0.002898935099798789,0.30331993671805124,0.1426627937116454,0.2090805057502796,0.33610072059000284,0.46499034469612655,0.5244964257496028
random_search,0.11931912048613098,0.32833322708588913,0.3422281353898267,0.007567748626959599,0.20255176841119368,0.19846681326996476,0.20789572534570613,0.2445511146674435,0.24647778409875593
random_search,0.35385376911357674,0.005733279161335718,0.2568705854113743,0.11338951694720573,0.2701528493665075,0.1908492407060703,0.7408551029688439,0.7457842811395012,0.7710359485366329
random_search,0.5081727028656565,0.07217325127044125,0.17682454990998922,0.0960322039723154,0.1467972919815974,0.215732363014445,0.4059157278769123,0.4429740773889471,0.44477573691027156
random_search,0.031849997590314746,0.07409659745127871,0.24549373224956872,0.22520714395028374,0.4233525287585541,0.2276469735193905,0.2832013332697458,0.5752276139734694,0.7568770528716611
random_search,0.23456075932737416,0.11124625277289753,0.227289735336375,0.014305002253412837,0.4125982503099405,0.22629355964036957,0.2458485954985157,0.29461972799065894,0.7810131751686624
random_search,0.07252180559403233,0.35841664078393165,0.022019959723322435,0.30671967619191864,0.240321917706795,0.3608133703663081,0.46162571991609785,0.46674408710665977,0.7453596154949621
random_search,0.24964410986955352,0.4027359565249902,0.044872531241219205,0.25404646166919587,0.048700940695041293,0.36749646944732905,0.4495422643164112,0.6694714060409643,0.6927746089316649
random_search,0.004746106576870154,0.23802555490147906,0.21090612937444167,0.3956711142511936,0.15065109489601552,0.4064209996100331,0.4658355407937863,0.7074765932651147,0.8189563203755668
random_search,0.04610343917949323,0.08861632120876166,0.24226139648643297,0.15773393537490893,0.46528490775040326,0.5373759593457589,0.6465240858879251,0.6604422143040309,0.8831242240090912
random_search,0.22805807450527793,0.2256907757827565,0.016890380916861996,0.10883301727676653,0.42052775151833705,0.18085550603921846,0.19578099521133302,0.6460740977585919,0.6947842176384549
random_search,0.48393723254995735,0.2235377651909012,0.08521796644481704,0.060830944789851515,0.14647609102447276,0.2540210114482889,0.5350843485751919,0.7575322660033049,0.8405282710250198
random_search,0.14560362873440144,0.03350283818840419,0.23002579121166516,0.4662059655328806,0.12466177633264863,0.2844462521473491,0.4338573491691576,0.4615509884871556,0.7274872879489112
random_search,0.31292477814622915,0.4271415470806473,0.09462120577218548,0.11666613994024139,0.048646329060696755,0.16207164951822023,0.20540044194236645,0.4516522297108148,0.6682428354084949
random_search,0.44074624669202483,0.164514779477363,0.04855305456066445,0.07098380098122906,0.27520211828871877,0.19647882292061628,0.23620975177874814,0.5867661102677187,0.6285472565952259
random_search,0.3959809504319936,0.03279904890032187,0.15651321855153996,0.3272917925911043,0.08741498952504037,0.17596422588317873,0.21051110449188773,0.26193442563051117,0.5265012381442759
random_search,0.07506369195915354,0.19920104948662223,0.48768817457393626,0.06562579254950432,0.17242129143078366,0.12632464706719027,0.2052659196164211,0.2557244823185293,0.4204129985589057
random_search,0.16383653818255062,0.4317139914539326,0.22598487684033733,0.012445275340362497,0.16601931818281696,0.126818616140671,0.26536798651706056,0.5022433261119759,0.5818800205862747
random_search,0.21266141584963663,0.37826345205538897,0.12097922836549997,0.2800188903954062,0.008077013334068343,0.17553322515949243,0.35849783350695463,0.5859437879377425,0.8149966206428267
random_search,0.0043092938498303646,0.2905987928337486,0.15877567302655718,0.17523825132256154,0.3710779889673023,0.24620112672224595,0.2881482034019245,0.3363363770728214,0.36333157449264475
random_search,0.27403547997178895,0.04986319356624393,0.3337806412629026,0.033848695709217065,0.30847198948984755,0.18270117713936834,0.33350906366058386,0.5307680233942051,0.7741954113436902
grid_search,0.046620990770522786,0.14603623006537866,0.4104403679633606,0.3223204557532071,0.07458195544753084,0.2,0.4,0.6,0.8
random_search,0.08109752251527755,0.11598957562457385,0.14597443588408066,0.5190912033475626,0.13784726262850525,0.5143696551566485,0.7023634933379821,0.7205620407486729,0.7621166703963181
random_search,0.04841713520565591,0.1510921131614555,0.06659229840657292,0.357334270587487,0.37656418263882857,0.19500246388769885,0.59360642454023,0.6573924047954836,0.753472406315125
random_search,0.055336439895143585,0.5021998833469752,0.14588084549909777,0.12152319902104836,0.17505963223773502,0.2417871780929315,0.49757434235273007,0.6323410205995148,0.8265476333162957
random_search,0.024117816746748625,0.380470204467734,0.3394202388795306,0.1105391814316533,0.1454525584743333,0.26939439879088034,0.592700905280436,0.6079339155428106,0.8218865742106537
random_search,0.00767765210658853,0.41064073271773316,0.15316453206678635,0.19225579798005163,0.23626128512884043,0.3327462136406104,0.35357638429380567,0.6931306247243696,0.7653986760449919
random_search,0.2989204474217052,0.3991683983666404,0.07447776616526754,0.030949236039292158,0.19648415200709476,0.38006977828534977,0.4082923214619761,0.8222032016987886,0.8681634031465335
random_search,0.15285997935957632,0.5202236207487935,0.1036501993249739,0.09264934939072125,0.13061685117593488,0.23753568908272676,0.5630160319485812,0.6118413747925706,0.6154064373816202
random_search,0.2343216153803629,0.14292514848621535,0.017232137777922485,0.16687790610161385,0.43864319225388543,0.601628497191972,0.6252998837162757,0.8160150842758424,0.8731984717066318
random_search,0.33279619219541196,0.008364406693937147,0.13947830995962826,0.35095657824896703,0.1684045129020557,0.32239630935394387,0.48480835054718463,0.5321395450105345,0.8095881208444488
random_search,0.39877047119742054,0.10492139388550806,0.34644455807281826,0.0475620857793299,0.10230149106492305,0.12034230802182051,0.12687301498549616,0.17945379839252185,0.8443149723978848
random_search,0.18551556408826075,0.10186306817114268,0.11504103472884375,0.5111883054254802,0.0863920275862726,0.36566264490004474,0.5274351434897571,0.5594706635184336,0.6926447947267583
random_search,0.015317369542978116,0.28239280399957517,0.32047261853007347,0.07944892640828581,0.3023682815190874,0.142583990880599,0.2181670852814972,0.3810796943769719,0.8883135735342947
random_search,0.3239741386751512,0.36370775304119035,0.12442983689809302,0.17675371960152603,0.011134551784039427,0.1686139417725547,0.2291713902144621,0.6011658588379662,0.7071428499723202
random_search,0.08023845721847768,0.45611606663133064,0.049511692697146,0.15603040965106896,0.2581033738019767,0.1988582656893209,0.4228396127153652,0.7108061468411224,0.7482681287653037
random_search,0.026985714724617683,0.3807109801304548,0.33351038058282423,0.09064299452428512,0.1681499300378182,0.13094519104577634,0.5343919977127752,0.7047681599295298,0.861118567833917
random_search,0.09432270144211494,0.1376739596222872,0.4757260229625246,0.054206577150728776,0.23807073882234442,0.2028695844015387,0.35024397087288583,0.6231895823257056,0.7180489008729067
random_search,0.3776613129963999,0.3283971409885739,0.19474269640415012,0.05687016229462073,0.04232868731625547,0.18496363920218656,0.22277381634689658,0.43189013082265515,0.4364157972033736
grid_search,0.05,0.3,0.4,0.2,0.04999999999999988,0.2,0.4,0.6,0.8
grid_search,0.2,0.3,0.4,0.05,0.049999999999999975,0.2,0.4,0.6,0.8
grid_search,0.3,0.05,0.4,0.2,0.04999999999999988,0.2,0.4,0.6,0.8
grid_search,0.3,0.2,0.4,0.05,0.04999999999999992,0.2,0.4,0.6,0.8
grid_search,0.3,0.4,0.2,0.05,0.04999999999999992,0.2,0.4,0.6,0.8
grid_search,0.4,0.2,0.3,0.05,0.049999999999999975,0.2,0.4,0.6,0.8
grid_search,0.4,0.3,0.2,0.05,0.049999999999999975,0.2,0.4,0.6,0.8
grid_search,0.05,0.3,0.4,0.05,0.1999999999999999,0.2,0.4,0.6,0.8
grid_search,0.05,0.4,0.3,0.05,0.19999999999999996,0.2,0.4,0.6,0.8
grid_search,0.05,0.4,0.3,0.2,0.04999999999999993,0.2,0.4,0.6,0.8
grid_search,0.2,0.4,0.3,0.05,0.05000000000000003,0.2,0.4,0.6,0.8
grid_search,0.3,0.05,0.4,0.05,0.1999999999999999,0.2,0.4,0.6,0.8
grid_search,0.3,0.4,0.05,0.05,0.19999999999999996,0.2,0.4,0.6,0.8
grid_search,0.3,0.4,0.05,0.2,0.04999999999999993,0.2,0.4,0.6,0.8
grid_search,0.4,0.05,0.3,0.05,0.19999999999999996,0.2,0.4,0.6,0.8
grid_search,0.4,0.05,0.3,0.2,0.04999999999999993,0.2,0.4,0.6,0.8
grid_search,0.4,0.3,0.05,0.05,0.2,0.2,0.4,0.6,0.8
grid_search,0.05,0.05,0.3,0.2,0.39999999999999986,0.2,0.4,0.6,0.8
grid_search,0.05,0.05,0.4,0.2,0.2999999999999999,0.2,0.4,0.6,0.8
grid_search,0.05,0.2,0.3,0.05,0.4,0.2,0.4,0.6,0.8
grid_search,0.05,0.2,0.4,0.05,0.3,0.2,0.4,0.6,0.8
grid_search,0.05,0.3,0.05,0.2,0.39999999999999986,0.2,0.4,0.6,0.8
grid_search,0.05,0.3,0.2,0.05,0.3999999999999999,0.2,0.4,0.6,0.8
grid_search,0.05,0.4,0.05,0.2,0.29999999999999993,0.2,0.4,0.6,0.8
grid_search,0.05,0.4,0.2,0.05,0.29999999999999993,0.2,0.4,0.6,0.8
grid_search,0.2,0.05,0.3,0.05,0.4,0.2,0.4,0.6,0.8
grid_search,0.2,0.05,0.4,0.05,0.3,0.2,0.4,0.6,0.8
grid_search,0.2,0.3,0.05,0.05,0.4,0.2,0.4,0.6,0.8
grid_search,0.2,0.4,0.05,0.05,0.30000000000000004,0.2,0.4,0.6,0.8
grid_search,0.3,0.05,0.05,0.2,0.39999999999999986,0.2,0.4,0.6,0.8
grid_search,0.3,0.05,0.2,0.05,0.3999999999999999,0.2,0.4,0.6,0.8
grid_search,0.3,0.2,0.05,0.05,0.39999999999999997,0.2,0.4,0.6,0.8
grid_search,0.4,0.05,0.05,0.2,0.29999999999999993,0.2,0.4,0.6,0.8
grid_search,0.4,0.05,0.2,0.05,0.29999999999999993,0.2,0.4,0.6,0.8
grid_search,0.4,0.2,0.05,0.05,0.3,0.2,0.4,0.6,0.8
grid_search,0.4,0.3,0.05,0.2,0.04999999999999999,0.2,0.4,0.6,0.8
random_search,0.2003774766156183,0.41917174550760294,0.24607489848983363,0.015432334818927088,0.11894354456801806,0.2115559900978889,0.6173701448598613,0.7274493416814328,0.8078832077618129
random_search,0.3177884308468307,0.23541168335876436,0.0005043407026130609,0.14404096626418736,0.30225457882760454,0.46416572861655664,0.6609199673343358,0.7316698242661985,0.9105451059452044
random_search,0.4402039530805719,0.27547725728139816,0.1588893421989769,0.042769968154722136,0.08265947928433082,0.19495839856363445,0.24624913272334623,0.3254434425019742,0.8476160724645174
random_search,0.2979755729676122,0.10137701322041477,0.20879050544837502,0.014655027170656334,0.37720188119294157,0.14160987438549008,0.19813325036313392,0.728907522852252,0.7684006116968075
random_search,0.21860936863326683,0.2495718153375273,0.41111129540418345,0.10294903816554968,0.017758482459472674,0.20733598420554217,0.28252981892263807,0.3788450975818907,0.4308374027570788
random_search,0.08866020602702956,0.08280132404222701,0.5018226380921141,0.20160636687312883,0.12510946496550024,0.3484005169404349,0.39907991500936024,0.6938055281561349,0.8752448094561215
random_search,0.3821042589095319,0.11970437290103231,0.3651886670370653,0.06852466037836659,0.06447804077400372,0.30161864522615767,0.6866246092720156,0.75874267675608,0.8551092846830269
random_search,0.0026558321867040146,0.14900559373328423,0.2063513637577184,0.3587392696712126,0.2832479406510808,0.1839585338755655,0.23116805852220626,0.36984719794463217,0.8415457339724851
random_search,0.33074241689886125,0.24342513946240274,0.08636626807079745,0.015188889528185074,0.32427728603975337,0.14171196710734424,0.27740644873515263,0.5689740182262305,0.7765693472893946
random_search,0.010221534463067235,0.13637832471318925,0.1991842246350024,0.24534411670754075,0.40887179948120045,0.6022148547225821,0.6548327434662606,0.680569873518429,0.8220377222631055
random_search,0.23247563737523227,0.2807102242098576,0.0042477422949668015,0.1287006017337608,0.35386579438618265,0.21300072409443738,0.6427460870473819,0.8208128631175168,0.8398911182234026
random_search,0.21640917216544578,0.3463973433580617,0.2904559061596482,0.0022274736119437823,0.1445101047049005,0.18396225996417276,0.2497666176914289,0.45507914741398914,0.811302441186511
random_search,0.2256598877085947,0.483691125130389,0.11849297235203798,0.05501086325675238,0.11714515155222592,0.16857587200729796,0.24386248017194007,0.7499553733909541,0.8942193043794262
random_search,0.20747433893068964,0.32762413952261005,0.3536955615685492,0.09453907238938225,0.016666887588768706,0.4479903023812895,0.5307640373842248,0.7512838098372804,0.8253709433133203
random_search,0.10841741656101699,0.07920389833348468,0.48271914401647376,0.24101137865422506,0.08864816243479968,0.26246646124839373,0.5721663782006405,0.7555900574413414,0.7736866667262606
random_search,0.1857079126644381,0.21764376030298824,0.160436592063765,0.42529069069513775,0.010921044273670933,0.3465364289067867,0.45559034142340715,0.7483333788686746,0.7793835092191645
random_search,0.050308250712369246,0.12664102100276378,0.08135503038926178,0.35321489781517973,0.38848080008042546,0.395229734607323,0.535380883430637,0.5625589052302299,0.8109456315374962
random_search,0.07286715319075132,0.1563212533101777,0.2204453481529099,0.4811658550957445,0.06920039025041648,0.12464914050402365,0.412570707383923,0.5674668885623838,0.6681361744436088
random_search,0.04699818053113031,0.18803744105855924,0.4893600431158554,0.15722229835867613,0.11838203693577898,0.38998703709838783,0.7018564052564502,0.7177890902613402,0.8689940005361246
random_search,0.12218965673108095,0.01098916782732974,0.23665685340702808,0.4016202763089051,0.2285440457256561,0.17485281589234114,0.29052846309736113,0.7523431357638128,0.7804010145576461
random_search,0.05989135779509529,0.4881294578609395,0.19322952523227854,0.17191216601477552,0.08683749309691106,0.19317618842158282,0.25555248043603884,0.7468245532801845,0.8510648715941684
random_search,0.09302689843587235,0.25026951971278705,0.20681192303028653,0.42422310024110765,0.025668558579946384,0.17081926742180026,0.3288355599464424,0.4934451875325088,0.6433027875223047
random_search,0.27873510603615664,0.06884592205059904,0.02925435719243182,0.388001723409949,0.23516289131086346,0.20095469340266586,0.338525232580416,0.5500061300297636,0.6049571431102487
random_search,0.14350122708049082,0.18704435220719112,0.013080378763655238,0.2317344402189488,0.42463960172971393,0.20302597457389843,0.3057065665430736,0.36625231272909575,0.4824264931236469
random_search,0.041216564299371435,0.0853630265485152,0.19513044710935143,0.22052963403167208,0.45776032801108973,0.31697141326732825,0.33769013911672474,0.34161394003263745,0.4523022913147356
random_search,0.4619153446841823,0.2043225186361349,0.19803969152987647,0.03595694286824478,0.09976550228156164,0.16890352188807342,0.21328323645481323,0.5433409753902895,0.7926224791523457
random_search,0.47634961214817484,0.07802168988151029,0.24121986467560322,0.0706005310381609,0.13380830225655077,0.20967938594113766,0.3507093627313358,0.5399376765634522,0.5468959471518942
random_search,0.07173632817261695,0.376519253173755,0.28472642485253064,0.025700200360209532,0.24131779344088772,0.40599379105200023,0.7097199375178836,0.876795832835509,0.8937220855183455
random_search,0.12202224072857572,0.4016768810813022,0.022906505624890876,0.14406920946201382,0.30932516310321745,0.25244009672789436,0.5798913559613851,0.6194376908038612,0.6505165075188192
random_search,0.2774137855873292,0.10101647458684969,0.030956993454030683,0.16076988542579385,0.42984286094599666,0.17923414997434556,0.3640518531691132,0.5872634337963297,0.886739842997174
random_search,0.02622403440398975,0.18347199341705347,0.2503387968938443,0.43510981772127466,0.10485535756383785,0.22001184973767934,0.22488483018694597,0.3087118976514769,0.5355866282966959
random_search,0.06582209402905972,0.298945212394585,0.08367881384313224,0.4412001848499104,0.11035369488331247,0.1716299018140117,0.33559748422271596,0.34878814699224325,0.5019450275572458
random_search,0.17068391300298233,0.0031786715480654625,0.17781604865927397,0.36624716218729153,0.2820742046023866,0.1461909517071964,0.4598647552496212,0.6725489916320697,0.9061310478821133
random_search,0.35736553811950916,0.017244790906973017,0.0859451591837922,0.2390281100358891,0.3004164017538365,0.32638293802496,0.3753464379691081,0.6414106024561022,0.8137500501091607
random_search,0.4677645879745657,0.1759214555385036,0.02843645416297682,0.14114700236929184,0.18673049995466193,0.12454765985360232,0.1691196607955878,0.28548535562271105,0.5761874081032043
random_search,0.3783072180254201,0.057389733304195084,0.04025109533454845,0.3149961686046462,0.20905578473119021,0.2231019237363801,0.27233560373307963,0.27440602892701305,0.5533908573305827
random_search,0.34839848525123385,0.17678545791901018,0.05030235283749355,0.36916237142415026,0.05535133256811218,0.12249970233465637,0.14846978285507137,0.548780513252796,0.9064832279064652
random_search,0.09175711734766498,0.4660646192277926,0.1292157121867671,0.05754042125014346,0.2554221299876319,0.21339238544369754,0.2703259700181061,0.28448524306319434,0.9128066104677743
random_search,0.06874413854907602,0.49901037256519154,0.18251875630896705,0.15745966237668527,0.09226707020008028,0.26085076105091093,0.32719680752148433,0.3365321776322059,0.8032721840323338
random_search,0.020321403275869135,0.2232898097362456,0.1021434834183232,0.23601945901171298,0.41822584455784906,0.18318917010022745,0.3250784046401727,0.46567812967958966,0.8018172352249163
random_search,0.28083419776506957,0.4443823781066102,0.14425235470877773,0.06531169676928662,0.06521937265025578,0.2641103918832456,0.462471420703123,0.4805084720909689,0.6292388797544346
random_search,0.09282223715373725,0.374391131460567,0.37560122790225764,0.09488900504751657,0.062296398435921524,0.38398008646265175,0.7439588753309089,0.7972831660542096,0.867880912314527
random_search,0.17882099719582675,0.06915263058842563,0.39712847417375563,0.3144993719519918,0.04039852609000026,0.2418331034651511,0.4889115570204522,0.5548313538293472,0.5690102103233088
random_search,0.38376087036835965,0.17158286271299453,0.044081305333344464,0.3347616417612078,0.06581331982409362,0.2974249005484453,0.30128767056214933,0.8305266845975231,0.8865145607440204
random_search,0.1018080481158727,0.15885813157748419,0.47710967547314886,0.2145888474625446,0.047635297370949785,0.29663833696714725,0.3512668653105534,0.6448591032760507,0.707780104624464
