pipeline,batch_size,mode,model_ms,explainer_ms,base_ms,fuzzyxai_ms,fuzzyxai_ms_per_object,relative_overhead,root_digest,normalize_ms,prediction_digest_ms,explanation_digest_ms,contract_check_ms,route_build_ms,cut_search_ms,proof_trace_ms,serialization_ms,repetition
image_gradcam,1,online,0.052219,0.168198,0.22041699999999997,0.059663,0.059663,0.2706823883820214,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.000361,0.013235,0.005741,0.000401,0.020489,4e-05,0.003086,0.00013,23
image_gradcam,1,online,0.05253,0.17455,0.22708,0.056357,0.056357,0.24818125770653512,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.00035,0.013025,0.005611,0.00045,0.02083,4e-05,0.003086,0.0001,24
image_gradcam,1,online,0.051958,0.16888,0.220838,0.056256,0.056256,0.2547387677845298,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.000381,0.013054,0.005882,0.00043,0.02071,3e-05,0.003025,0.000111,25
image_gradcam,1,online,0.053,0.16913,0.22213,0.056568,0.056568,0.25466168459910865,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.000341,0.013275,0.005901,0.000481,0.020489,5e-05,0.003056,0.00013,26
image_gradcam,1,online,0.05273,0.168438,0.221168,0.061998,0.061998,0.28032084207480285,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.000401,0.013105,0.006021,0.000441,0.025869,4e-05,0.003066,0.00012,27
image_gradcam,1,online,0.053692,0.171194,0.224886,0.056657,0.056657,0.25193653673416755,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.00039,0.013145,0.006062,0.000441,0.020508,5e-05,0.002986,0.00011,28
image_gradcam,1,online,0.053181,0.16913,0.222311,0.055816,0.055816,0.25107169685710556,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.000351,0.013085,0.005861,0.000421,0.020378,5e-05,0.002996,0.00011,29
image_gradcam,1,full,0.051047,0.169881,0.220928,0.057469,0.057469,0.26012547074159903,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.00034,0.012985,0.005821,0.000421,0.020168,5e-05,0.002946,0.002154,0
image_gradcam,1,full,0.05252,0.169861,0.222381,0.057489,0.057489,0.25851579046771084,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.000351,0.013065,0.005871,0.000491,0.020058,4e-05,0.002805,0.002174,1
image_gradcam,1,full,0.052339,0.188367,0.240706,0.05824,0.05824,0.24195491595556404,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.000341,0.013055,0.005801,0.00041,0.020579,5e-05,0.003046,0.002174,2
image_gradcam,1,full,0.051718,0.169451,0.221169,0.058431,0.058431,0.2641916362600545,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.000321,0.012934,0.005931,0.000401,0.02083,4e-05,0.003055,0.002385,3
image_gradcam,1,full,0.052108,0.168069,0.220177,0.058971,0.058971,0.2678345149584198,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.000371,0.013195,0.005791,0.00045,0.02112,4e-05,0.003076,0.002234,4
image_gradcam,1,full,0.051808,0.175733,0.227541,0.0581,0.0581,0.2553385983185448,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.000351,0.012994,0.005701,0.000441,0.020719,4e-05,0.002906,0.002224,5
image_gradcam,1,full,0.053331,0.169811,0.223142,0.058742,0.058742,0.2632494106891576,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.000331,0.013235,0.005811,0.000461,0.020959,5e-05,0.002886,0.002194,6
image_gradcam,1,full,0.0528,0.168629,0.221429,0.058261,0.058261,0.26311368429609494,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.00037,0.013255,0.005821,0.000461,0.020359,4e-05,0.002976,0.002384,7
image_gradcam,1,full,0.051728,0.16952,0.221248,0.057319,0.057319,0.25907126844084466,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.00033,0.013065,0.005681,0.000491,0.019998,5e-05,0.002965,0.002054,8
image_gradcam,1,full,0.05803,0.171504,0.229534,0.057749,0.057749,0.2515923566878981,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.000361,0.013075,0.005751,0.000441,0.020158,5e-05,0.002975,0.002325,9
image_gradcam,1,full,0.052659,0.170413,0.223072,0.0583,0.0583,0.261350595323483,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.000361,0.012844,0.005771,0.000421,0.020699,4e-05,0.003036,0.002324,10
image_gradcam,1,full,0.051808,0.16879,0.220598,0.058691,0.058691,0.2660540893389786,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.000361,0.013075,0.005921,0.000451,0.020729,5e-05,0.003026,0.002334,11
image_gradcam,1,full,0.051467,0.175061,0.226528,0.060114,0.060114,0.2653711682441023,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.000371,0.013385,0.005951,0.000461,0.021661,5e-05,0.003006,0.002274,12
image_gradcam,1,full,0.05287,0.170243,0.223113,0.059091,0.059091,0.2648478573637574,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.00036,0.013175,0.005811,0.000411,0.021411,4e-05,0.002995,0.002315,13
image_gradcam,1,full,0.053071,0.168519,0.22159,0.05849,0.05849,0.2639559546910962,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.000341,0.013004,0.005851,0.000461,0.02098,4e-05,0.002945,0.002255,14
image_gradcam,1,full,0.05248,0.168438,0.220918,0.058271,0.058271,0.263767551761287,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.00035,0.013045,0.005791,0.000451,0.020759,4e-05,0.002896,0.002354,15
image_gradcam,1,full,0.053761,0.170132,0.223893,0.059162,0.059162,0.26424229431022855,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.000351,0.013335,0.006151,0.000381,0.02105,5e-05,0.002966,0.002174,16
image_gradcam,1,full,0.052308,0.169561,0.22186899999999998,0.057339,0.057339,0.2584362844741717,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.000341,0.013035,0.005701,0.0004,0.020299,4e-05,0.002865,0.002184,17
image_gradcam,1,full,0.052569,0.170122,0.222691,0.05812,0.05812,0.2609894427704757,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.000351,0.013194,0.005711,0.000431,0.020669,4e-05,0.002896,0.002104,18
image_gradcam,1,full,0.051758,0.176183,0.227941,0.058471,0.058471,0.2565181340785554,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.000351,0.013014,0.005911,0.000431,0.02083,3e-05,0.003146,0.002053,19
image_gradcam,1,full,0.052269,0.168389,0.22065800000000002,0.061205,0.061205,0.2773749422182744,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.000361,0.012984,0.005691,0.000451,0.020549,3e-05,0.003046,0.002264,20
image_gradcam,1,full,0.052669,0.169431,0.2221,0.05835,0.05835,0.26271949572264747,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.00036,0.013025,0.005831,0.000441,0.020539,4e-05,0.003116,0.002224,21
image_gradcam,1,full,0.05249,0.168549,0.221039,0.064181,0.064181,0.29036052461330353,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.00035,0.013165,0.005701,0.000441,0.02626,5e-05,0.002965,0.002224,22
image_gradcam,1,full,0.053642,0.169942,0.223584,0.057849,0.057849,0.2587349720910262,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.000371,0.012984,0.005651,0.000401,0.020599,4e-05,0.002935,0.002214,23
image_gradcam,1,full,0.052269,0.170923,0.223192,0.05789,0.05789,0.25937309580988566,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.00035,0.012865,0.00578,0.000441,0.020639,3e-05,0.003036,0.002184,24
image_gradcam,1,full,0.052079,0.169671,0.22175,0.05836,0.05836,0.2631792559188275,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.000371,0.013195,0.00575,0.000421,0.02092,5e-05,0.002996,0.002134,25
image_gradcam,1,full,0.051708,0.176063,0.227771,0.061707,0.061707,0.2709168419157838,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.000341,0.013004,0.005711,0.000401,0.020899,4e-05,0.003056,0.00527,26
image_gradcam,1,full,0.05253,0.169611,0.222141,0.057729,0.057729,0.2598754844895809,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.000361,0.012984,0.005771,0.000461,0.020559,4e-05,0.002986,0.002063,27
image_gradcam,1,full,0.052019,0.167877,0.219896,0.057629,0.057629,0.2620738894750245,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.000381,0.013154,0.005711,0.000381,0.020298,5e-05,0.002856,0.002204,28
image_gradcam,1,full,0.052329,0.169141,0.22147,0.063059,0.063059,0.2847293087099833,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.000301,0.013275,0.005881,0.000471,0.020559,5e-05,0.002905,0.002134,29
image_gradcam,8,online,0.090782,0.295809,0.386591,0.139464,0.017433,0.36075335432019884,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.000371,0.036479,0.027812,0.000511,0.048722,5.1e-05,0.011091,0.0001,0
image_gradcam,8,online,0.090091,0.297844,0.38793500000000003,0.140035,0.017504375,0.3609754211401394,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.00037,0.03693,0.027542,0.000541,0.048492,5e-05,0.011382,0.0001,1
image_gradcam,8,online,0.089981,0.294758,0.38473900000000005,0.140265,0.017533125,0.36457182661492593,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.000381,0.03717,0.027613,0.000541,0.048832,4e-05,0.011001,0.0001,2
image_gradcam,8,online,0.090411,0.302373,0.392784,0.140516,0.0175645,0.3577436962809076,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.000351,0.03735,0.027833,0.000521,0.048872,6e-05,0.011101,0.000101,3
image_gradcam,8,online,0.08966,0.289688,0.379348,0.139995,0.017499375,0.3690410915570927,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.00039,0.03695,0.027593,0.000511,0.048471,6e-05,0.011342,0.00011,4
image_gradcam,8,online,0.095791,0.291632,0.387423,0.140646,0.01758075,0.3630295568409722,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.000401,0.036769,0.028033,0.000501,0.049284,6e-05,0.01096,0.000111,5
image_gradcam,8,online,0.090842,0.292613,0.383455,0.146438,0.01830475,0.38189096504153036,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.000391,0.03721,0.027953,0.000551,0.054333,6e-05,0.011371,0.000121,6
image_gradcam,8,online,0.090551,0.291733,0.382284,0.140035,0.017504375,0.3663114333846041,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.000431,0.036589,0.027663,0.000501,0.048772,5e-05,0.011361,0.000101,7
image_gradcam,8,online,0.090351,0.292524,0.382875,0.143531,0.017941375,0.3748769180541952,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.000391,0.041558,0.027673,0.000591,0.047891,6e-05,0.01096,0.000121,8
image_gradcam,8,online,0.090471,0.291482,0.381953,0.144463,0.018057875,0.3782219278288167,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.000381,0.039024,0.028293,0.000561,0.049905,8e-05,0.011291,0.00012,9
image_gradcam,8,online,0.090041,0.297302,0.387343,0.14249,0.01781125,0.3678651737607237,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.000371,0.037721,0.027863,0.000531,0.049614,5e-05,0.011532,0.00011,10
image_gradcam,8,online,0.090231,0.292333,0.382564,0.139915,0.017489375,0.3657296556915967,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.00036,0.037311,0.027462,0.000571,0.048492,4e-05,0.011061,9e-05,11
image_gradcam,8,online,0.090281,0.302493,0.392774,0.139273,0.017409125,0.3545881346524974,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.000391,0.03701,0.027702,0.000551,0.048151,5e-05,0.011101,0.000111,12
image_gradcam,8,online,0.090341,0.292323,0.382664,0.140546,0.01756825,0.3672830472686221,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.00039,0.037451,0.027703,0.000511,0.048712,5e-05,0.011061,0.0001,13
image_gradcam,8,online,0.08974,0.297413,0.38715299999999997,0.140716,0.0175895,0.3634635402541115,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.000381,0.037431,0.028143,0.000551,0.048532,6e-05,0.010901,0.00012,14
image_gradcam,8,online,0.090081,0.291121,0.38120200000000004,0.138993,0.017374125,0.3646177092460165,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.000381,0.03704,0.027372,0.000561,0.04772,5e-05,0.011262,0.00011,15
image_gradcam,8,online,0.08978,0.298795,0.388575,0.140897,0.017612125,0.3625992408158013,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.00039,0.037451,0.027342,0.000501,0.049363,7e-05,0.011182,0.00012,16
image_gradcam,8,online,0.089429,0.314004,0.403433,0.140987,0.017623375,0.3494681892656278,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.000411,0.037401,0.027311,0.000511,0.049313,5.1e-05,0.011141,0.00014,17
image_gradcam,8,online,0.094198,0.291963,0.386161,0.143973,0.017996625,0.3728315391766647,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.00036,0.040547,0.027692,0.000521,0.048943,6e-05,0.011221,0.000121,18
image_gradcam,8,online,0.089309,0.289207,0.37851599999999996,0.143442,0.01793025,0.3789588815268047,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.000371,0.036689,0.027462,0.000561,0.047581,5e-05,0.01586,0.00012,19
image_gradcam,8,online,0.0903,0.292183,0.382483,0.144043,0.018005375,0.37659974430236115,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.000371,0.036849,0.028003,0.000521,0.048572,5e-05,0.015049,0.00011,20
image_gradcam,8,online,0.090421,0.292153,0.38257399999999997,0.144133,0.018016625,0.3767454139591295,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.00036,0.03691,0.032201,0.000561,0.048392,5e-05,0.011051,0.00011,21
image_gradcam,8,online,0.091433,0.295369,0.386802,0.141899,0.017737375,0.36685177429279064,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.000361,0.037531,0.027752,0.000561,0.049344,6e-05,0.011492,0.00011,22
image_gradcam,8,online,0.090251,0.297974,0.38822500000000004,0.141828,0.0177285,0.3653242320819112,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.000411,0.037581,0.028043,0.000551,0.048972,7.1e-05,0.011471,0.000101,23
image_gradcam,8,online,0.091012,0.294637,0.38564899999999996,0.142019,0.017752375,0.36825973877800805,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.000381,0.038323,0.027892,0.000521,0.048572,4e-05,0.011332,0.00013,24
image_gradcam,8,online,0.08997,0.303815,0.393785,0.141077,0.017634625,0.3582589484109349,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.00038,0.037391,0.027813,0.000481,0.048692,5e-05,0.011271,0.00014,25
image_gradcam,8,online,0.08971,0.293455,0.38316500000000003,0.159773,0.019971625,0.4169822400271423,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.00037,0.036449,0.039325,0.000771,0.056497,4e-05,0.011311,0.000111,26
image_gradcam,8,online,0.096142,0.307572,0.403714,0.143502,0.01793775,0.35545460400184287,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.000361,0.040567,0.027291,0.000561,0.048152,6e-05,0.011552,0.00011,27
image_gradcam,8,online,0.091744,0.29613,0.387874,0.140496,0.017562,0.36222072116202686,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.000351,0.03692,0.027772,0.000551,0.049053,5e-05,0.011071,0.00011,28
image_gradcam,8,online,0.090752,0.316509,0.407261,0.144554,0.01806925,0.35494191685430226,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.000401,0.041408,0.027682,0.000501,0.048682,6.1e-05,0.011141,0.0001,29
image_gradcam,8,full,0.08975,0.293596,0.383346,0.147379,0.018422375,0.38445425281599394,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.000371,0.036358,0.027743,0.000571,0.049363,5.1e-05,0.01101,0.007064,0
image_gradcam,8,full,0.090091,0.292985,0.38307599999999997,0.14798,0.0184975,0.3862941035199282,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.000411,0.036529,0.028625,0.000551,0.048481,5e-05,0.011572,0.007044,1
image_gradcam,8,full,0.089119,0.294227,0.383346,0.15324,0.019155,0.39974331282966297,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.0004,0.037331,0.032902,0.000551,0.048933,5e-05,0.011251,0.007044,2
image_gradcam,8,full,0.088618,0.292062,0.38068,0.152389,0.019048625,0.4003073447514973,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.000391,0.037361,0.03202,0.000541,0.048963,6e-05,0.010951,0.007274,3
image_gradcam,8,full,0.088958,0.297744,0.386702,0.148571,0.018571375,0.3842002368749063,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.000401,0.03719,0.027472,0.000531,0.049884,5.1e-05,0.011231,0.007033,4
image_gradcam,8,full,0.09001,0.293145,0.383155,0.14815,0.01851875,0.3866581409612298,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.000381,0.03702,0.028183,0.000551,0.048612,4e-05,0.011332,0.007253,5
image_gradcam,8,full,0.089198,0.300579,0.389777,0.153521,0.019190125,0.3938688019046788,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.000391,0.037651,0.031279,0.000491,0.048532,5e-05,0.011341,0.009158,6
image_gradcam,8,full,0.089579,0.294538,0.38411700000000004,0.147479,0.018434875,0.38394291322695945,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.000391,0.03717,0.027532,0.000521,0.048943,5e-05,0.011161,0.007004,7
image_gradcam,8,full,0.089309,0.302563,0.391872,0.149372,0.0186715,0.3811754858729381,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.000411,0.038072,0.027703,0.00046,0.049594,7e-05,0.011362,0.007143,8
image_gradcam,8,full,0.0899,0.294477,0.38437699999999997,0.147539,0.018442375,0.38383930360037155,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.000391,0.036789,0.027993,0.000551,0.048863,8e-05,0.011171,0.006863,9
image_gradcam,8,full,0.088909,0.300689,0.389598,0.148541,0.018567625,0.38126735763530617,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.000391,0.037611,0.028154,0.000551,0.048722,4e-05,0.011101,0.007354,10
image_gradcam,8,full,0.089549,0.294307,0.383856,0.148031,0.018503875,0.38564201158767875,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.000401,0.037752,0.027602,0.000551,0.048762,7e-05,0.011151,0.007034,11
image_gradcam,8,full,0.094038,0.295329,0.389367,0.14842,0.0185525,0.381182791556552,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.000411,0.036739,0.028113,0.000501,0.049474,6e-05,0.011151,0.007043,12
image_gradcam,8,full,0.08951,0.318202,0.40771199999999996,0.154372,0.0192965,0.3786300133427518,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.000441,0.036749,0.033434,0.000531,0.049664,7e-05,0.011391,0.007124,13
image_gradcam,8,full,0.091263,0.297974,0.389237,0.148411,0.018551375,0.38128697939815587,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.00043,0.037582,0.027542,0.000531,0.049043,4e-05,0.011281,0.007314,14
image_gradcam,8,full,0.089439,0.298926,0.388365,0.151096,0.018887,0.3890566863646312,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.000381,0.038022,0.027542,0.000521,0.050595,5e-05,0.011883,0.007013,15
image_gradcam,8,full,0.090862,0.293656,0.38451799999999997,0.152438,0.01905475,0.3964391783999709,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.00037,0.038192,0.027663,0.000581,0.048953,5e-05,0.011341,0.0105,16
image_gradcam,8,full,0.089028,0.299607,0.388635,0.148602,0.01857525,0.3823690609440735,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.000401,0.03696,0.027993,0.000531,0.048883,5e-05,0.011782,0.007164,17
image_gradcam,8,full,0.088598,0.313273,0.40187100000000003,0.153971,0.019246375,0.38313538424021637,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.000401,0.037421,0.028203,0.000561,0.050546,6e-05,0.014307,0.007194,18
image_gradcam,8,full,0.090301,0.304406,0.39470700000000003,0.147189,0.018398625,0.37290699176857767,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.000381,0.03715,0.027843,0.000521,0.048622,6e-05,0.011081,0.006873,19
image_gradcam,8,full,0.08964,0.292964,0.382604,0.147509,0.018438625,0.3855396179862207,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.000381,0.03729,0.027903,0.000541,0.048442,6e-05,0.011131,0.007143,20
image_gradcam,8,full,0.094038,0.298826,0.392864,0.14805,0.01850625,0.376847967744563,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.00039,0.037632,0.027802,0.000541,0.048853,7e-05,0.011241,0.006943,21
image_gradcam,8,full,0.08972,0.294287,0.384007,0.151216,0.018902,0.39378448830359863,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.00039,0.036549,0.028013,0.000511,0.053101,5e-05,0.011171,0.006873,22
image_gradcam,8,full,0.090411,0.293656,0.384067,0.146617,0.018327125,0.3817484970070326,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.000351,0.036779,0.027432,0.000511,0.048813,5e-05,0.011221,0.006973,23
image_gradcam,8,full,0.08982,0.293766,0.38358600000000004,0.154282,0.01928525,0.40220967397141705,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.00037,0.041549,0.027772,0.000592,0.048271,5e-05,0.014137,0.007023,24
image_gradcam,8,full,0.0897,0.294848,0.384548,0.146738,0.01834225,0.3815856538065469,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.000401,0.03719,0.027993,0.000521,0.04781,6.1e-05,0.011251,0.007214,25
image_gradcam,8,full,0.088858,0.299056,0.387914,0.14825,0.01853125,0.38217233716751653,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.000391,0.037772,0.027722,0.000541,0.048923,6e-05,0.011181,0.006893,26
image_gradcam,8,full,0.088849,0.293585,0.382434,0.14777,0.01847125,0.3863934691999143,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.000411,0.036749,0.028384,0.000511,0.048772,5e-05,0.011141,0.007184,27
image_gradcam,8,full,0.088969,0.299697,0.388666,0.150605,0.018825625,0.38749208832262144,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.000381,0.038072,0.027922,0.000602,0.050315,5e-05,0.011381,0.007094,28
image_gradcam,8,full,0.090912,0.295189,0.38610099999999997,0.149463,0.018682875,0.3871085544973984,183284685304ff0404be203af80425a5c562804af59befee3ea77cedf2da80ab,0.000381,0.03711,0.027983,0.000571,0.049724,4e-05,0.011552,0.007143,29
image_gradcam,32,online,0.110429,0.38545,0.495879,0.408102,0.0127531875,0.8229870593431059,3cc0242771e68f6e4b68f80816db85baa235e8dc9901231fe9ad4eba923bf3a4,0.000381,0.106932,0.107393,0.000662,0.139484,5e-05,0.034726,0.00013,0
image_gradcam,32,online,0.114607,0.38005,0.494657,0.409374,0.0127929375,0.8275916443111085,3cc0242771e68f6e4b68f80816db85baa235e8dc9901231fe9ad4eba923bf3a4,0.000401,0.107764,0.107584,0.000621,0.139814,5e-05,0.034566,0.00013,1
image_gradcam,32,online,0.110168,0.389057,0.499225,0.409515,0.01279734375,0.8203014672742752,3cc0242771e68f6e4b68f80816db85baa235e8dc9901231fe9ad4eba923bf3a4,0.000391,0.107634,0.107253,0.000631,0.140255,5e-05,0.034656,0.00011,2
image_gradcam,32,online,0.109297,0.387864,0.49716099999999996,0.412,0.012875,0.8287053891998769,3cc0242771e68f6e4b68f80816db85baa235e8dc9901231fe9ad4eba923bf3a4,0.00036,0.107925,0.106111,0.000641,0.140155,6e-05,0.034656,0.00013,3
image_gradcam,32,online,0.110449,0.388766,0.499215,0.407461,0.01273315625,0.8162034393998577,3cc0242771e68f6e4b68f80816db85baa235e8dc9901231fe9ad4eba923bf3a4,0.000371,0.107133,0.107353,0.000651,0.139484,6e-05,0.033844,0.000121,4
image_gradcam,32,online,0.110629,0.388155,0.498784,0.409245,0.01278890625,0.8204854205427601,3cc0242771e68f6e4b68f80816db85baa235e8dc9901231fe9ad4eba923bf3a4,0.0004,0.107694,0.107133,0.000631,0.140586,8e-05,0.034115,0.00013,5
image_gradcam,32,online,0.11062,0.386371,0.496991,0.410186,0.0128183125,0.8253388894366296,3cc0242771e68f6e4b68f80816db85baa235e8dc9901231fe9ad4eba923bf3a4,0.00037,0.108776,0.107484,0.000611,0.140145,6e-05,0.034075,0.00011,6
image_gradcam,32,online,0.109046,0.380741,0.489787,0.410888,0.01284025,0.8389116085155384,3cc0242771e68f6e4b68f80816db85baa235e8dc9901231fe9ad4eba923bf3a4,0.000371,0.111942,0.106591,0.000672,0.138842,6e-05,0.034145,0.00014,7
image_gradcam,32,online,0.1112,0.383716,0.494916,0.413493,0.01292165625,0.8354811725626167,3cc0242771e68f6e4b68f80816db85baa235e8dc9901231fe9ad4eba923bf3a4,0.00038,0.107363,0.111782,0.000741,0.140136,6e-05,0.034455,0.00013,8
image_gradcam,32,online,0.11109,0.38078,0.49187000000000003,0.413222,0.0129131875,0.840104092544778,3cc0242771e68f6e4b68f80816db85baa235e8dc9901231fe9ad4eba923bf3a4,0.000381,0.107734,0.107323,0.000621,0.144504,5e-05,0.034215,0.00013,9
image_gradcam,32,online,0.112734,0.383045,0.495779,0.414234,0.0129448125,0.835521472268894,3cc0242771e68f6e4b68f80816db85baa235e8dc9901231fe9ad4eba923bf3a4,0.000381,0.107543,0.107373,0.000652,0.145335,6e-05,0.034285,0.00013,10
